,Indoor unit cooling state 0,Indoor unit cooling state 1,Indoor unit cooling state 2,Indoor unit cooling state 3,Indoor unit cooling state 4,Indoor unit cooling state 5,Indoor unit cooling state 6,Indoor temperature 0,Indoor temperature 1,Indoor temperature 2,Indoor temperature 3,Indoor temperature 4,Indoor temperature 5,Indoor temperature 6,Compressor frequency 1,Compressor frequency 2,Outdoor unit Condensing temperature,diff(Outdoor unit power),Outdoor unit Evaporating temperature,Outdoor unit fan speed,Compressor discharge pressure,Compressor suction pressure,Outdoor dry bulb temperature,Cooling capacity,delete1
2022-07-05 17:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.199999999999992,29.699999999999996,30.300000000000004,30.199999999999996,30.1,30.400000000000002,25.3,0.0,0.0,28.9,1.0399999999999636,19.0,0.0,1.7199999999999995,1.308,30.5,0.0,False
2022-07-05 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,88.64285714285714,29.339999999999996,29.866666666666667,30.400000000000002,30.300000000000004,30.22222222222222,30.57,24.09285714285715,32.333333333333336,0.0,31.11111111111111,1.7200000000002547,7.388888888888889,446.6666666666667,1.7888888888888888,0.9211111111111112,30.3,13.15184507,False
2022-07-05 18:15:00,24.5,29.4,29.4,29.4,29.4,29.4,41.76923076923077,29.516666666666676,29.97,30.479999999999997,30.380000000000003,30.300000000000004,30.689999999999998,25.484615384615388,2.727272727272727,0.0,22.818181818181817,1.3999999999996362,21.954545454545453,68.45454545454545,1.4363636363636365,1.4318181818181817,30.2,2.847377869,False
2022-07-05 18:30:00,0.0,0.0,0.0,0.0,0.0,0.0,74.0,29.59090909090909,29.840000000000003,30.4,30.281818181818178,30.25454545454545,30.660000000000004,25.516666666666666,18.0,0.0,29.555555555555557,1.1200000000008004,13.444444444444445,245.0,1.722222222222222,1.1222222222222222,29.8,8.249977342,False
2022-07-05 18:45:00,0.0,0.0,0.0,0.0,0.0,0.0,72.0,29.5,29.777777777777786,30.400000000000002,30.109999999999996,30.199999999999992,30.53,25.45833333333334,14.777777777777779,0.0,29.77777777777778,1.2399999999997817,15.38888888888889,274.22222222222223,1.7777777777777775,1.1911111111111112,29.7,7.363093098999999,False
2022-07-05 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,54.90909090909091,29.64545454545454,29.86363636363636,30.436363636363637,30.199999999999992,30.199999999999992,30.560000000000002,26.963636363636365,0.0,0.0,26.444444444444443,0.07999999999992724,24.11111111111111,0.0,1.5777777777777777,1.5255555555555556,29.566666666666666,0.0,False
2022-07-05 19:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.033333333333342,30.127272727272725,30.627272727272725,30.481818181818184,30.436363636363637,30.783333333333342,28.875,0.0,0.0,25.0,0.03999999999996362,25.5,0.0,1.5,1.587,29.3,0.0,False
2022-07-06 03:00:00,91.0,0.0,0.0,0.0,0.0,0.0,0.0,24.928571428571427,31.5,31.909090909090903,31.781818181818185,31.6,31.636363636363637,31.963636363636365,31.0,0.0,29.181818181818183,2.4799999999995634,8.909090909090908,259.27272727272725,1.7181818181818185,0.9645454545454545,27.633333333333336,13.807609990000001,False
2022-07-06 03:15:00,58.07692307692308,0.0,0.0,0.0,0.0,0.0,0.0,24.576923076923073,31.437500000000004,31.812500000000004,31.699999999999996,31.5875,31.387500000000003,31.5125,10.2,0.0,26.1,1.6000000000003638,15.75,170.1,1.5699999999999998,1.1949999999999998,27.600000000000005,5.671882954,False
2022-07-06 03:30:00,58.07692307692308,0.0,0.0,0.0,0.0,0.0,0.0,24.700000000000003,31.4,31.800000000000008,31.699999999999992,31.5,31.236363636363635,31.46363636363636,13.8,0.0,27.1,0.9600000000000364,15.1,154.4,1.6299999999999997,1.178,27.600000000000005,7.469650608,False
2022-07-06 03:45:00,66.45454545454545,0.0,0.0,0.0,0.0,0.0,0.0,24.527272727272727,31.400000000000002,31.800000000000004,31.699999999999996,31.5,31.099999999999998,31.34444444444445,13.1,0.0,27.6,0.9600000000000364,15.25,166.1,1.65,1.1800000000000002,27.600000000000005,6.840424379999999,False
2022-07-06 04:00:00,60.916666666666664,0.0,0.0,0.0,0.0,0.0,0.0,24.599999999999998,31.47,31.800000000000004,31.699999999999996,31.5,30.72,31.31000000000001,10.909090909090908,0.0,27.181818181818183,0.9600000000000364,15.454545454545455,151.27272727272728,1.6454545454545455,1.190909090909091,27.566666666666666,5.7359681060000005,False
2022-07-06 04:15:00,54.90909090909091,0.0,0.0,0.0,0.0,0.0,0.0,24.309090909090912,31.5,31.800000000000004,31.699999999999996,31.5,30.327272727272728,31.227272727272723,13.6,0.0,27.3,0.8400000000001455,14.25,166.3,1.6299999999999997,1.144,27.566666666666666,7.017209014,False
2022-07-06 08:15:00,103.92857142857143,17.727272727272727,17.727272727272727,14.444444444444445,13.0,13.0,13.0,28.164285714285715,31.763636363636365,32.12727272727272,32.111111111111114,31.73,31.630000000000003,32.61999999999999,38.09090909090909,15.0,30.818181818181817,0.6399999999994179,9.090909090909092,358.8181818181818,1.8,1.007272727272727,28.0,21.95509433,False
2022-07-06 08:30:00,139.46153846153845,0.0,0.0,0.0,0.0,0.0,0.0,23.78461538461538,30.666666666666668,31.11111111111111,31.08888888888889,30.91111111111111,30.63333333333334,31.811111111111114,24.22222222222222,0.0,30.22222222222222,4.160000000000764,8.61111111111111,367.22222222222223,1.7333333333333334,0.9555555555555555,28.266666666666666,9.230659587,False
2022-07-06 08:45:00,78.53846153846153,0.0,0.0,0.0,0.0,0.0,0.0,24.546153846153842,29.870000000000005,30.46,30.380000000000003,30.27,29.98,30.98,18.545454545454547,0.0,29.0,0.9199999999991633,13.5,161.0,1.7090909090909092,1.1272727272727274,28.600000000000005,8.859352534,False
2022-07-06 09:00:00,76.6923076923077,0.0,0.0,0.0,0.0,0.0,0.0,24.43846153846154,29.48,30.1,29.959999999999997,29.939999999999998,29.509999999999998,30.5,13.11111111111111,0.0,29.22222222222222,1.1200000000008004,14.444444444444445,251.66666666666666,1.7000000000000002,1.1522222222222223,,6.0429813139999995,False
2022-07-06 09:15:00,69.6923076923077,0.0,0.0,0.0,0.0,0.0,0.0,24.84615384615385,29.399999999999995,30.024999999999995,29.925,29.858333333333338,29.35454545454546,30.24545454545454,9.23076923076923,0.0,28.615384615384617,1.0399999999999636,15.73076923076923,165.69230769230768,1.6769230769230776,1.1984615384615382,29.05,4.391166429999999,False
2022-07-06 09:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.19,29.420000000000005,30.1,30.0,29.9,29.360000000000003,30.04,0.0,0.0,27.9,0.7199999999993452,19.95,0.0,1.67,1.346,29.566666666666663,0.0,False
2022-07-06 11:45:00,0.0,0.0,0.0,0.0,0.0,0.0,114.33333333333333,29.009999999999998,30.699999999999992,31.12727272727273,31.130000000000003,30.889999999999997,30.85454545454546,27.09333333333333,41.3,0.0,30.0,0.8000000000001819,8.5,369.1,1.7700000000000002,0.9579999999999999,26.950000000000003,17.929819780000003,False
2022-07-06 12:00:00,60.4,0.0,0.0,0.0,0.0,0.0,73.71428571428571,27.970000000000006,30.699999999999996,31.133333333333333,31.099999999999998,30.900000000000002,30.633333333333333,25.449999999999996,26.1,0.0,27.6,2.4400000000005093,11.4,279.5,1.6700000000000004,1.048,26.233333333333334,12.56909583,False
2022-07-06 12:15:00,57.416666666666664,0.0,0.0,0.0,0.0,0.0,0.0,25.066666666666663,30.699999999999996,31.199999999999996,31.129999999999995,30.9,30.599999999999998,26.866666666666667,11.1,0.0,25.5,2.2799999999997453,15.7,101.1,1.5699999999999998,1.198,26.166666666666668,6.525047559000001,False
2022-07-06 12:30:00,69.6923076923077,0.0,0.0,0.0,0.0,0.0,0.0,25.476923076923075,30.699999999999996,31.27,31.199999999999992,30.9,30.639999999999997,27.869999999999997,12.777777777777779,0.0,26.0,0.15999999999985448,17.61111111111111,96.66666666666667,1.5777777777777777,1.2644444444444443,25.96666666666667,8.439712767000001,False
2022-07-06 12:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.04444444444444,30.699999999999996,31.277777777777786,31.199999999999996,30.900000000000002,30.699999999999996,28.26666666666667,0.0,0.0,23.7,0.4399999999995998,22.55,0.0,1.5,1.4520000000000002,26.066666666666666,,False
2022-07-06 13:15:00,12.583333333333334,0.0,0.0,0.0,0.0,0.0,0.0,25.8,30.699999999999992,31.290909090909096,31.199999999999992,30.9,30.86363636363636,29.090909090909097,0.0,0.0,24.727272727272727,0.7200000000002547,20.863636363636363,33.63636363636363,1.5090909090909093,1.3827272727272726,26.45,,False
2022-07-06 16:15:00,0.0,0.0,0.0,0.0,0.0,0.0,45.3,30.274999999999995,30.7,31.174999999999997,31.125,30.762499999999996,31.450000000000003,25.79,16.2,0.0,27.4,2.1599999999998545,15.5,176.2,1.6300000000000001,1.204,28.166666666666668,9.263035747,False
2022-07-07 09:15:00,74.5,0.0,0.0,0.0,0.0,0.0,0.0,26.583333333333332,30.85,31.910000000000004,31.35,31.05,31.709999999999997,31.72,14.272727272727273,0.0,29.90909090909091,2.4400000000005093,16.59090909090909,223.36363636363637,1.7727272727272725,1.2290909090909092,29.85,7.308236895,False
2022-07-07 09:30:00,15.1,0.0,0.0,0.0,0.0,0.0,0.0,26.560000000000002,30.533333333333335,31.722222222222214,30.966666666666665,30.677777777777774,31.488888888888887,31.33333333333334,0.0,0.0,28.6,1.0399999999999636,21.1,110.4,1.6999999999999997,1.392,29.96666666666667,,False
2022-07-07 09:45:00,75.5,0.0,0.0,0.0,0.0,0.0,57.61538461538461,26.391666666666666,30.327272727272728,31.58181818181818,30.74545454545454,30.46363636363636,31.28,30.0,32.72727272727273,0.0,32.09090909090909,1.0399999999999636,12.454545454545455,441.90909090909093,1.8636363636363633,1.0881818181818181,29.933333333333334,15.312016790000001,False
2022-07-07 10:00:00,34.84615384615385,0.0,0.0,0.0,0.0,0.0,70.21428571428571,26.65384615384615,30.21818181818181,31.5,30.699999999999992,30.318181818181824,30.850000000000005,26.450000000000006,19.666666666666668,0.0,30.555555555555557,1.9200000000000728,12.555555555555555,372.6666666666667,1.7777777777777777,1.086666666666667,29.96666666666667,8.992225765,False
2022-07-07 10:15:00,35.733333333333334,17.727272727272727,17.727272727272727,21.666666666666668,23.636363636363637,17.727272727272727,92.42857142857143,26.393333333333327,30.172727272727272,31.44545454545455,30.674999999999997,30.245454545454546,30.309090909090912,25.66428571428571,33.45454545454545,15.181818181818182,33.36363636363637,1.8400000000001455,7.454545454545454,448.1818181818182,1.9454545454545455,0.9309090909090909,30.53333333333333,17.96396125,False
2022-07-07 10:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.029999999999994,29.55454545454546,30.49090909090909,30.00909090909091,29.669999999999998,29.6,26.16363636363636,1.3,0.0,31.7,3.519999999999527,6.0,27.1,1.8200000000000003,0.8659999999999999,30.566666666666666,,False
2022-07-07 10:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.763636363636355,28.660000000000004,29.520000000000003,29.139999999999997,29.109999999999996,28.97,27.380000000000003,0.0,0.0,31.181818181818183,0.03999999999996362,12.545454545454545,0.0,1.8000000000000005,1.0772727272727272,30.400000000000002,0.0,False
2022-07-07 12:30:00,76.93333333333334,0.0,0.0,0.0,0.0,0.0,0.0,27.326666666666664,29.4,29.98,29.870000000000005,29.580000000000002,30.218181818181815,30.5,18.181818181818183,0.0,30.0,0.5600000000004002,15.136363636363637,396.09090909090907,1.7545454545454546,1.1890909090909092,30.399999999999995,8.785020059,False
2022-07-07 12:45:00,0.0,0.0,0.0,0.0,0.0,54.90909090909091,0.0,26.499999999999996,29.400000000000002,30.0,29.859999999999996,29.669999999999998,30.1,30.5,14.222222222222221,0.0,31.11111111111111,1.4399999999995998,17.77777777777778,281.55555555555554,1.822222222222222,1.2755555555555556,30.866666666666664,7.381718543000001,False
2022-07-07 13:00:00,0.0,0.0,0.0,0.0,0.0,69.6923076923077,0.0,27.49090909090909,29.439999999999998,30.01,30.0,29.750000000000007,27.56153846153847,30.327272727272728,12.090909090909092,0.0,31.0,1.9200000000000728,17.136363636363637,299.3636363636364,1.8090909090909089,1.257272727272727,30.866666666666664,6.085758195,False
2022-07-07 13:15:00,46.46153846153846,0.0,0.0,0.0,0.0,46.46153846153846,0.0,27.299999999999994,29.659999999999997,30.149999999999995,30.060000000000002,29.954545454545453,27.315384615384612,30.075,9.333333333333334,0.0,30.444444444444443,1.0399999999999636,16.0,256.0,1.7777777777777777,1.2100000000000002,30.733333333333334,4.174865243,False
2022-07-07 13:30:00,0.0,0.0,0.0,0.0,0.0,58.07692307692308,0.0,26.94545454545454,29.839999999999996,30.290000000000003,30.190909090909088,30.00909090909091,27.415384615384617,29.86666666666667,16.88888888888889,0.0,30.333333333333332,1.2799999999997453,15.666666666666666,250.44444444444446,1.7777777777777777,1.2055555555555557,30.5,8.505478821999999,False
2022-07-07 13:45:00,0.0,0.0,0.0,0.0,0.0,51.07692307692308,101.5,27.41666666666667,29.981818181818184,30.4,30.35,30.129999999999995,27.55384615384616,26.728571428571428,41.3,0.0,31.0,1.360000000000582,10.75,417.2,1.81,1.028,28.566666666666666,18.634395530000003,False
2022-07-07 14:00:00,0.0,0.0,0.0,0.0,0.0,0.0,64.35,27.905,30.0,30.489473684210523,30.436842105263157,30.199999999999996,27.231578947368416,25.465000000000003,18.45,0.0,28.9,2.7200000000002547,11.3,260.7,1.7050000000000005,1.0414999999999999,27.7,8.117455701999999,False
2022-07-07 14:15:00,96.625,0.0,0.0,0.0,0.0,0.0,33.55555555555556,25.799999999999997,30.0,30.5,30.5,30.266666666666655,27.883333333333336,25.540740740740745,27.3,0.0,29.35,1.7599999999993088,10.325,345.1,1.7350000000000005,1.0095000000000003,27.433333333333334,11.63377089,False
2022-07-07 14:30:00,43.08695652173913,13.68421052631579,13.68421052631579,13.68421052631579,16.25,17.105263157894736,56.75,24.69130434782609,29.805263157894736,30.257894736842104,30.257894736842104,30.060000000000002,28.105263157894743,25.545,31.652173913043477,14.26086956521739,30.130434782608695,2.8400000000001455,5.434782608695652,278.04347826086956,1.7652173913043483,0.8573913043478261,26.933333333333334,16.53350467,False
2022-07-07 14:45:00,68.70833333333333,0.0,0.0,0.0,0.0,0.0,94.91304347826087,25.087500000000002,28.88095238095238,29.380952380952387,29.35909090909092,29.277272727272734,27.595454545454547,25.578260869565216,12.8,0.0,29.64,2.0,15.08,148.84,1.7480000000000002,1.1688000000000003,26.566666666666663,6.180525343,False
2022-07-07 15:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.605263157894733,28.43124999999999,28.93749999999999,28.811764705882354,28.741176470588226,27.550000000000004,26.624999999999996,0.0,0.0,24.333333333333332,0.4000000000005457,21.023809523809526,0.0,1.5,1.3899999999999997,25.833333333333332,0.0,False
2022-07-07 15:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.474999999999998,28.599999999999998,29.022222222222222,28.925,28.800000000000004,27.912499999999998,27.375,0.0,0.0,24.0,0.03999999999996362,23.75,0.0,1.5,1.50375,25.333333333333332,0.0,False
2022-07-07 15:30:00,87.77777777777777,0.0,0.0,0.0,0.0,0.0,0.0,25.73888888888889,28.7,29.199999999999992,29.146153846153847,29.023076923076925,28.315384615384616,27.969230769230776,27.363636363636363,0.0,27.90909090909091,0.31999999999970896,11.318181818181818,192.27272727272728,1.6363636363636365,1.0645454545454547,25.3,12.00854587,False
2022-07-07 15:45:00,36.25,0.0,0.0,0.0,0.0,0.0,0.0,25.34166666666667,28.522222222222222,29.199999999999996,28.988888888888887,29.0,28.22222222222222,28.099999999999998,20.666666666666668,0.0,26.555555555555557,1.3599999999996726,12.833333333333334,138.11111111111111,1.5999999999999999,1.1055555555555554,25.3,10.184748959999999,False
2022-07-07 16:00:00,93.6923076923077,0.0,0.0,0.0,0.0,0.0,72.0,24.530769230769234,28.6,29.300000000000008,29.066666666666666,29.058333333333337,28.41818181818182,27.008333333333336,47.9,0.0,33.3,2.4000000000005457,6.3,308.6,1.9299999999999997,0.876,25.433333333333334,18.1671655,False
2022-07-07 16:15:00,69.5,0.0,0.0,0.0,0.0,0.0,78.5,25.42,28.71111111111111,29.38888888888889,29.28888888888889,29.255555555555556,28.71111111111111,25.474999999999998,31.4,0.0,32.7,2.880000000000109,9.0,300.8,1.9,0.9579999999999999,25.666666666666668,13.14161859,False
2022-07-07 16:30:00,80.85714285714286,0.0,0.0,0.0,0.0,0.0,57.30769230769231,25.98571428571429,28.930000000000007,29.619999999999994,29.5,29.380000000000003,28.889999999999997,25.46923076923077,26.8,0.0,32.3,2.119999999999891,9.75,232.9,1.8800000000000001,0.9860000000000001,26.03333333333333,11.127559999999999,False
2022-07-07 16:45:00,103.0,0.0,0.0,0.0,0.0,0.0,0.0,25.08571428571429,29.200000000000003,29.862500000000004,29.733333333333334,29.599999999999994,29.089999999999996,26.28,36.1,0.0,33.6,1.839999999999236,6.45,250.7,1.95,0.8799999999999999,26.066666666666666,13.62003379,False
2022-07-07 17:00:00,81.82608695652173,0.0,0.0,0.0,0.0,0.0,62.69230769230769,24.926086956521736,29.322222222222226,30.0,29.93,29.810000000000002,29.300000000000004,25.830769230769228,39.44444444444444,0.0,33.111111111111114,2.9200000000000728,6.388888888888889,286.77777777777777,1.9222222222222223,0.8788888888888889,26.2,14.86430535,False
2022-07-07 17:15:00,68.91666666666667,0.0,0.0,0.0,0.0,0.0,0.0,24.970833333333335,29.420000000000005,30.109999999999996,30.020000000000003,29.93,29.439999999999998,26.583333333333332,31.1,0.0,32.0,2.0,7.3,242.7,1.81,0.9019999999999999,26.433333333333334,12.82329536,False
2022-07-07 17:30:00,63.89473684210526,0.0,0.0,0.0,0.0,0.0,0.0,24.847368421052632,29.566666666666663,30.24444444444445,30.14444444444444,30.0,29.633333333333333,27.688888888888886,21.1,0.0,33.2,1.6000000000003638,9.75,170.8,1.9300000000000002,0.9799999999999999,26.166666666666668,7.724376258,False
2022-07-07 17:45:00,62.19230769230769,0.0,0.0,0.0,0.0,0.0,0.0,25.423076923076923,29.7235294117647,30.370588235294107,30.283333333333335,30.094117647058834,29.8235294117647,28.57058823529411,19.4375,0.0,30.875,1.800000000000182,11.3125,195.5625,1.8,1.0412499999999998,26.133333333333336,8.433861391,False
2022-07-07 18:00:00,87.52,17.5,17.5,17.5,17.5,15.6,15.6,24.644000000000002,29.630769230769236,30.207692307692305,30.12692307692308,29.96153846153846,29.767999999999997,29.02000000000001,40.523809523809526,7.333333333333333,32.04761904761905,2.1599999999998545,3.1904761904761907,212.1904761904762,1.8666666666666667,0.7904761904761906,26.2,15.959865930000001,False
2022-07-07 18:15:00,171.32,0.0,0.0,0.0,0.0,0.0,0.0,25.287999999999997,28.678260869565214,29.23478260869565,29.174999999999997,29.192000000000004,28.7625,28.850000000000012,25.333333333333332,0.0,34.583333333333336,2.319999999999709,6.708333333333333,174.16666666666666,2.0124999999999997,0.8866666666666668,26.333333333333332,8.170981439,False
2022-07-07 18:30:00,109.31818181818181,0.0,0.0,0.0,0.0,0.0,0.0,24.381818181818186,28.14782608695653,28.813043478260862,28.652173913043487,28.75000000000001,28.170833333333345,28.333333333333343,26.666666666666668,0.0,33.041666666666664,1.8800000000001091,7.458333333333333,250.95833333333334,1.8916666666666657,0.9075000000000001,26.266666666666666,9.763858668000001,False
2022-07-07 18:45:00,46.0,0.0,0.0,0.0,0.0,0.0,0.0,24.238095238095237,28.100000000000012,28.757894736842104,28.600000000000012,28.7,28.045000000000005,28.21999999999999,12.11111111111111,0.0,29.22222222222222,1.5600000000004002,12.583333333333334,151.11111111111111,1.7055555555555557,1.0877777777777777,26.233333333333334,4.909277824,False
2022-07-07 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.11818181818182,28.119999999999997,28.800000000000004,28.699999999999996,28.727272727272727,28.181818181818183,28.472727272727273,0.0,0.0,24.666666666666668,0.03999999999996362,21.72222222222222,0.0,1.5,1.421111111111111,26.333333333333332,0.0,False
2022-07-08 09:00:00,95.25,0.0,0.0,0.0,0.0,0.0,0.0,27.41874999999999,31.527272727272727,31.909090909090903,31.9,31.5,31.472727272727266,32.07272727272727,40.888888888888886,0.0,30.666666666666668,1.0,9.833333333333334,380.77777777777777,1.7777777777777777,1.017777777777778,28.9,18.565564280000004,False
2022-07-08 09:15:00,88.375,0.0,0.0,0.0,0.0,0.0,0.0,24.418750000000003,31.5,31.87692307692308,31.807692307692314,31.5,31.238461538461532,31.776923076923076,26.9,0.0,30.2,2.719999999999345,10.0,303.6,1.7600000000000002,1.004,29.333333333333332,11.92750283,False
2022-07-08 09:30:00,13.727272727272727,0.0,0.0,0.0,0.0,0.0,0.0,24.363636363636363,31.5,31.800000000000008,31.800000000000008,31.5,31.11818181818182,31.654545454545453,0.0,0.0,28.363636363636363,0.8800000000001091,17.09090909090909,46.45454545454545,1.6999999999999995,1.239090909090909,29.666666666666668,0.0,False
2022-07-08 09:45:00,0.0,0.0,0.0,0.0,0.0,0.0,101.5,25.036363636363635,31.5,31.800000000000008,31.736363636363635,31.409090909090903,31.063636363636363,28.39444444444444,37.666666666666664,0.0,31.555555555555557,0.6000000000003638,10.333333333333334,372.55555555555554,1.8333333333333333,1.0166666666666666,30.366666666666664,16.47906457,False
2022-07-08 10:00:00,0.0,0.0,0.0,0.0,0.0,0.0,89.25,24.907142857142855,31.5,31.778571428571432,31.699999999999992,31.39999999999999,31.013333333333332,24.406249999999996,27.928571428571427,0.0,30.785714285714285,3.600000000000364,10.714285714285714,429.2857142857143,1.7999999999999996,1.0264285714285715,30.433333333333334,13.33571357,False
2022-07-08 10:15:00,0.0,0.0,0.0,0.0,0.0,0.0,110.85185185185185,25.05789473684211,31.494999999999997,31.7,31.675,31.399999999999988,30.919999999999987,23.814814814814824,46.041666666666664,0.0,31.875,2.8799999999991996,4.916666666666667,524.0,1.8499999999999996,0.8370833333333332,29.73333333333333,18.15559201,False
2022-07-08 10:30:00,0.0,0.0,0.0,0.0,0.0,0.0,4.578947368421052,25.615789473684206,31.40499999999999,31.7,31.600000000000012,31.347368421052625,30.899999999999988,25.121052631578944,0.0,0.0,26.928571428571427,1.800000000000182,16.678571428571427,33.642857142857146,1.6071428571428579,1.2239285714285713,29.73333333333333,0.0,False
2022-07-08 10:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.24090909090909,31.399999999999988,31.700000000000003,31.600000000000012,31.299999999999994,30.926086956521733,26.130434782608695,0.0,0.0,23.666666666666668,0.03999999999996362,20.944444444444443,0.0,1.4703703703703697,1.3881481481481486,30.400000000000002,0.0,False
2022-07-08 11:45:00,0.0,0.0,0.0,0.0,0.0,0.0,91.04545454545455,28.483333333333334,31.300000000000008,31.699999999999992,31.5,31.199999999999992,31.100000000000005,24.154545454545453,35.666666666666664,0.0,33.083333333333336,2.9600000000000364,5.458333333333333,699.1666666666666,1.8916666666666666,0.8541666666666669,32.13333333333333,14.4629688,False
2022-07-08 12:00:00,12.380952380952381,13.68421052631579,13.68421052631579,13.68421052631579,13.68421052631579,12.380952380952381,81.69565217391305,28.67142857142857,31.273684210526323,31.62631578947369,31.5,31.189473684210522,31.085714285714296,23.160869565217393,40.36363636363637,10.0,32.72727272727273,3.119999999999891,7.0227272727272725,626.8181818181819,1.9,0.9149999999999998,31.866666666666664,19.27209984,False
2022-07-08 12:15:00,7.066666666666666,2.3214285714285716,2.3214285714285716,2.4074074074074074,2.3214285714285716,2.4074074074074074,2.4074074074074074,28.329999999999995,30.378571428571426,30.775,30.696296296296296,30.421428571428574,30.17777777777778,23.44444444444444,6.846153846153846,4.269230769230769,32.15384615384615,4.600000000000364,4.153846153846154,91.96153846153847,1.8615384615384611,0.8173076923076923,32.23333333333334,2.299313375,False
2022-07-08 12:30:00,62.03333333333333,0.0,0.0,0.0,0.0,0.0,0.0,26.07333333333334,29.272413793103457,29.737931034482763,29.639999999999997,29.607407407407404,29.311111111111117,24.655555555555562,12.73076923076923,0.0,31.923076923076923,1.4799999999995634,15.538461538461538,358.1923076923077,1.8423076923076915,1.1892307692307693,32.666666666666664,5.799587203,False
2022-07-08 12:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.621739130434772,28.856521739130425,29.36956521739129,29.260000000000012,29.28000000000001,29.02083333333334,24.995833333333337,0.0,0.0,31.041666666666668,0.03999999999996362,21.645833333333332,0.0,1.7999999999999996,1.4183333333333332,32.63333333333333,,False
2022-07-08 13:45:00,0.0,0.0,0.0,0.0,0.0,0.0,27.454545454545453,29.063636363636363,29.577777777777776,30.099999999999998,30.011111111111113,29.811111111111114,29.977777777777778,27.809090909090912,12.7,0.0,29.0,0.040000000000873115,22.1,200.9,1.7399999999999998,1.4520000000000004,31.266666666666666,9.128267183,False
2022-07-08 14:00:00,0.0,0.0,0.0,0.0,0.0,0.0,95.22222222222223,29.300000000000008,29.450000000000006,30.03,29.920000000000005,29.810000000000002,29.936363636363637,24.355555555555554,45.7,0.0,33.9,3.759999999999309,5.3,766.5,1.9600000000000002,0.842,32.03333333333333,18.14456379,False
2022-07-08 14:15:00,0.0,0.0,0.0,0.0,0.0,0.0,82.05,29.3,29.300000000000004,29.89999999999999,29.7,29.600000000000012,29.783333333333342,22.904999999999998,30.894736842105264,0.0,33.10526315789474,3.0,9.631578947368421,612.6315789473684,1.9157894736842105,0.9878947368421053,32.23333333333333,13.589572180000001,False
2022-07-08 14:30:00,0.0,0.0,0.0,0.0,0.0,0.0,40.592592592592595,29.45263157894737,29.3,29.96,29.757894736842104,29.600000000000012,29.704545454545453,21.918518518518514,15.0,0.0,31.73076923076923,4.119999999999891,10.211538461538462,345.03846153846155,1.8230769230769224,1.0084615384615383,32.03333333333334,5.386757546,False
2022-07-08 16:15:00,94.34782608695652,0.0,0.0,0.0,0.0,0.0,0.0,24.34347826086957,30.0,30.5,30.399999999999995,30.100000000000005,30.5,28.514285714285712,29.933333333333334,0.0,29.533333333333335,4.160000000000764,9.666666666666666,408.1333333333333,1.74,0.9953333333333332,28.433333333333334,14.17198136,False
2022-07-08 16:30:00,114.34210526315789,0.0,0.0,0.0,0.0,0.0,0.0,23.194736842105264,30.0,30.51666666666667,30.399999999999984,30.100000000000016,30.5793103448276,28.175862068965536,51.0,0.0,31.77777777777778,2.519999999999527,4.2407407407407405,496.8888888888889,1.8370370370370364,0.8199999999999997,28.566666666666663,20.15494448,False
2022-07-08 16:45:00,90.55,0.0,0.0,0.0,0.0,0.0,0.0,22.919999999999998,30.0,30.5,30.399999999999988,30.100000000000012,30.665217391304356,28.34347826086956,19.041666666666668,0.0,29.541666666666668,2.600000000000364,10.270833333333334,303.7916666666667,1.7541666666666667,1.0104166666666667,29.333333333333332,7.868886693,False
2022-07-08 17:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.9875,30.0,30.560869565217406,30.405263157894726,30.176190476190477,30.7,28.625000000000007,0.0,0.0,27.607142857142858,1.0799999999999272,16.482142857142858,0.0,1.6428571428571437,1.2153571428571428,29.833333333333332,0.0,False
2022-07-09 10:00:00,79.15789473684211,0.0,0.0,0.0,0.0,0.0,0.0,28.663157894736848,31.959999999999997,32.24999999999999,32.154545454545456,31.981818181818177,32.14545454545455,32.35454545454546,29.727272727272727,0.0,30.636363636363637,1.0799999999999272,14.363636363636363,532.8181818181819,1.7909090909090908,1.1790909090909094,31.333333333333332,14.704900250000001,False
2022-07-09 10:15:00,119.0,16.25,16.25,14.444444444444445,14.444444444444445,16.25,57.0,24.916666666666668,31.775,32.099999999999994,31.922222222222224,31.800000000000004,31.775,30.511111111111113,52.22222222222222,6.222222222222222,32.888888888888886,4.599999999999454,5.888888888888889,806.8888888888889,1.911111111111111,0.8644444444444445,31.366666666666664,22.950209169999997,False
