diff(Outdoor unit power),Cooling capacity,Outdoor dry bulb temperature,Compressor frequency 1,Mean(Indoor temperature),Outdoor unit fan speed
5.6799999999993815,17.49199996,34.333333333333336,55.1,24.369571428571433,825.5
5.1200000000007995,17.764160349999994,34.2,52.9,24.304374999999997,750.7
4.240000000000691,17.457403309999997,33.56666666666666,47.555555555555564,24.127500000000005,601.1111111111112
3.119999999999891,6.193661917000001,33.03333333333333,15.0,25.475,510.9
2.3599999999996726,7.309858834999999,32.93333333333333,17.8,25.53,390.7
5.880000000000108,15.773295869999998,31.16666666666667,43.3,23.3,587.5
2.5599999999994907,9.720113211000001,31.33333333333333,23.0,24.87692307692308,427.54545454545456
4.880000000000108,19.23348108,33.03333333333333,54.6,22.160000000000004,696.2
2.2799999999997453,7.104397761,33.4,19.11111111111111,21.772727272727273,317.22222222222223
3.039999999999964,13.12722936,33.96666666666667,32.4,26.923076923076927,556.6
3.319999999999709,19.45168372,32.26666666666667,41.444444444444436,27.485714285714288,539.5555555555555
3.7600000000002174,8.15289252,33.099999999999994,19.545454545454547,25.546153846153842,474.6363636363636
3.4800000000004734,13.62180919,34.06666666666667,32.1,25.82142857142857,525.1
2.0,8.536303325,33.766666666666666,20.09090909090909,25.715384615384608,354.45454545454544
2.3599999999996726,10.22051968,34.06666666666666,23.777777777777782,25.79166666666666,431.22222222222223
2.4000000000005457,12.94557236,33.63333333333333,33.333333333333336,25.57692307692308,626.8888888888888
2.9600000000000364,6.584247757999999,33.666666666666664,18.2,25.507692307692317,480.6
0.2799999999997453,0.8912871795999999,33.46666666666666,2.363636363636364,27.063636363636366,158.0
2.6400000000003274,13.43962268,30.26666666666667,29.9,28.92666666666666,365.8
2.639999999999418,14.40976466,30.43333333333333,35.9,25.686666666666664,505.1
2.0799999999999272,12.094667459999998,30.43333333333333,29.0,24.915384615384607,282.8
2.719999999999345,11.27579908,30.399999999999995,27.2,24.635714285714286,435.7
2.039999999999964,9.373749383,30.266666666666666,27.09090909090909,24.815384615384612,285.72727272727275
1.3599999999996726,7.98477323,30.3,20.0,25.03636363636364,204.0
6.480000000000472,22.89112068,31.566666666666666,67.63636363636364,27.315384615384612,812.0
6.0,25.929846530000006,32.1,71.0,25.203496503496503,655.8
0.9200000000000728,2.773886076,31.766666666666666,6.379310344827586,25.424183006535955,195.1379310344828
2.5599999999994907,10.9116309,31.83333333333333,26.37037037037037,24.951724137931038,335.8888888888889
1.6800000000002908,9.206877316,32.76666666666667,17.76923076923077,30.67293103448275,272.76923076923083
5.319999999999709,16.22653,32.36666666666667,52.27272727272727,26.006190476190472,852.1818181818181
6.760000000000218,24.03392193,32.86666666666667,59.18181818181818,24.121922521922517,871.1818181818181
5.159999999999855,11.73964353,33.23333333333334,24.0,24.24261426978818,512.3529411764706
6.7200000000002555,19.26248266,34.73333333333334,58.0,25.109461279461286,871.1111111111112
5.520000000000437,19.163053960000006,34.9,50.1,24.907972972972974,862.9
5.9600000000000355,20.98215402,34.63333333333333,53.0,24.080979986197377,870.7
6.399999999999636,19.87361656,35.0,51.4,24.704558823529418,871.3
5.680000000000291,22.78431562,35.23333333333333,57.18181818181818,24.788833992094865,870.0909090909091
5.199999999999818,12.97084986,34.7,41.6,24.8775,850.6
5.519999999999528,15.493567340000002,34.9,49.77777777777778,25.115833333333335,850.3333333333335
5.400000000000546,18.10532131,35.13333333333333,45.90909090909091,24.86934566145092,850.4545454545455
5.880000000000108,20.24496991,34.9,52.5,24.790049342105263,850.375
5.2799999999997445,21.3288337,34.96666666666666,53.9,24.813667232597624,850.3
5.800000000000183,19.10872665,34.266666666666666,60.45454545454545,25.00899122807018,830.6363636363636
5.519999999999528,19.61168305,34.05,59.6,24.88611111111111,830.7
4.7200000000002555,15.169597400000002,34.300000000000004,44.72727272727273,24.868117408906883,830.3636363636364
5.239999999999783,18.56032285,34.13333333333333,50.6,24.90338345864662,830.4
5.680000000000291,20.07826299,32.96666666666667,57.63636363636363,25.191125541125537,850.0909090909091
5.6400000000003265,21.87304566,31.766666666666666,60.81818181818182,25.714285714285715,867.4545454545455
2.719999999999345,6.214322437000001,31.633333333333336,17.0,22.36,348.2
7.199999999999817,21.15591193,34.0,68.6,22.9,793.8
5.9600000000000355,18.95142382,34.43333333333333,60.81818181818182,25.862912087912086,812.4545454545455
5.4399999999996,19.55240037,35.26666666666667,58.5,22.65454545454545,725.4
3.8400000000001455,12.34945584,35.56666666666667,31.5,20.84166666666666,498.0
3.0799999999999272,13.77350138,36.76666666666666,30.363636363636363,29.192857142857147,553.8181818181819
5.280000000000655,17.60432674,36.86666666666667,42.6,28.067857142857143,710.1
3.5600000000003997,9.351168422,37.16666666666666,25.0,26.004166666666663,532.0
3.5999999999994543,9.393684257,36.933333333333344,24.4,25.83928571428571,605.7
2.680000000000291,8.948290574,37.2,22.54545454545455,25.76923076923077,475.09090909090907
3.1599999999998545,12.95968599,37.333333333333336,31.0,25.684615384615388,696.0
3.5600000000003997,7.530615812000001,37.26666666666666,20.4,25.5,561.8
4.4399999999996,17.514361440000002,36.83333333333333,43.0,25.87202380952381,609.3
3.4399999999996003,12.4463613,36.73333333333333,29.777777777777782,25.215384615384615,483.88888888888886
4.119999999999891,13.48102919,36.5,31.181818181818183,25.126923076923077,633.0
2.840000000000145,7.500081434000001,36.3,21.0,25.478571428571428,435.4
2.119999999999891,2.8248491889999996,35.96666666666667,8.181818181818182,25.5,465.8181818181818
7.319999999999709,20.06959395,35.30000000000001,62.45454545454545,26.35625,794.1818181818181
4.519999999999527,20.2969708,35.96666666666667,48.77777777777778,28.133333333333333,636.4444444444445
7.5200000000004374,21.31984873,36.466666666666654,51.0,24.934615384615384,783.2
4.760000000000217,18.12866732,36.5,41.77777777777778,24.57275641025641,676.8888888888888
6.680000000000291,19.24522216,37.2,53.1,17.749999999999996,844.5
4.8799999999992005,15.28758011,37.36666666666667,40.22222222222222,20.623076923076926,749.0
7.319999999999709,21.04407362,37.16666666666666,58.54545454545455,17.525,840.5454545454545
4.680000000000291,9.467019748,35.166666666666664,22.0,24.940000000000005,415.5
3.1599999999998545,10.78430445,35.6,24.72727272727273,24.835714285714282,464.0
5.159999999999855,20.192452130000003,32.1,51.111111111111114,22.438461538461546,719.1111111111112
5.039999999999964,19.28995926,32.46666666666667,47.18181818181818,23.34615384615385,623.5454545454545
6.519999999999528,19.48830973,33.53333333333333,58.77777777777778,23.86388888888889,871.2222222222223
3.8400000000001455,14.482131699999998,33.86666666666667,33.77777777777778,24.20595238095238,670.5555555555555
3.9200000000000728,11.22091315,33.93333333333333,27.1,24.60909090909091,533.2
3.119999999999891,9.052403897000001,34.23333333333333,20.8,24.56,490.6
2.4400000000005093,13.16563813,34.8,29.2,24.65384615384616,522.6
2.8799999999992,13.54457033,35.46666666666667,34.111111111111114,24.73076923076923,572.5555555555555
3.3600000000005816,6.409379645,35.63333333333333,15.636363636363635,24.58333333333334,393.9090909090909
3.800000000000182,13.40849207,35.73333333333333,31.90909090909091,24.653846153846153,686.8181818181819
3.3200000000006185,16.76659781,35.73333333333333,39.555555555555564,26.435714285714283,580.3333333333334
5.799999999999272,14.70605239,36.2,40.0,23.325,554.5454545454545
2.1200000000008004,6.787234885,36.13333333333333,18.0,25.578571428571426,430.8
2.4399999999996003,13.3636493,36.46666666666667,30.9,25.75,522.2
3.039999999999964,11.68098817,36.86666666666667,30.0,25.78333333333333,578.5555555555555
8.319999999999709,28.262770250000006,37.46666666666667,82.72727272727273,25.69,871.0
